Time,var1,var2 
188.98,1.496554,7.442468
188.99,1.498088,7.440117
189.0,1.499174,7.437722
189.01,1.499811,7.435284
189.02,1.499998,7.432802
189.03,1.499736,7.430277
189.04,1.499023,7.427709
189.05,1.497861,7.425097
189.06,1.496252,7.422444
189.07,1.494195,7.419748
189.08,1.491694,7.41701
189.09,1.488751,7.414231
189.1,1.485367,7.41141
189.11,1.481547,7.408548
189.12,1.477293,7.405645
189.13,1.47261,7.402702
189.14,1.467502,7.399718
189.15,1.461973,7.396694
189.16,1.456028,7.393631
189.17,1.449673,7.390528
189.18,1.442913,7.387386
189.19,1.435754,7.384206
189.2,1.428204,7.380987
189.21,1.420268,7.37773
189.22,1.411953,7.374435
189.23,1.403268,7.371103
189.24,1.39422,7.367733
189.25,1.384818,7.364327
189.26,1.375069,7.360885
189.27,1.364982,7.357406
189.28,1.354567,7.353892
189.29,1.343833,7.350342
189.3,1.33279,7.346757
189.31,1.321447,7.343138
189.32,1.309815,7.339484
189.33,1.297904,7.335796
189.34,1.285724,7.332075
189.35,1.273288,7.32832
189.36,1.260606,7.324533
189.37,1.247689,7.320713
189.38,1.23455,7.316861
189.39,1.221199,7.312978
189.4,1.207649,7.309063
189.41,1.193912,7.305117
189.42,1.180001,7.301141
189.43,1.165928,7.297134
189.44,1.151705,7.293098
189.45,1.137346,7.289033
189.46,1.122864,7.284938
189.47,1.108271,7.280815
189.48,1.09358,7.276665
189.49,1.078805,7.272486
189.5,1.063959,7.26828
189.51,1.049056,7.264047
189.52,1.034109,7.259788
189.53,1.01913,7.255503
189.54,1.004135,7.251193
189.55,0.989136,7.246857
189.56,0.974147,7.242497
189.57,0.959181,7.238112
189.58,0.944251,7.233704
189.59,0.929372,7.229272
189.6,0.914557,7.224817
189.61,0.899818,7.22034
189.62,0.885169,7.215841
189.63,0.870624,7.21132
189.64,0.856195,7.206778
189.65,0.841896,7.202215
189.66,0.827739,7.197632
189.67,0.813737,7.193029
189.68,0.799902,7.188408
189.69,0.786248,7.183767
189.7,0.772786,7.179108
189.71,0.759529,7.174431
189.72,0.746488,7.169736
189.73,0.733675,7.165025
189.74,0.721101,7.160297
189.75,0.708779,7.155553
189.76,0.696719,7.150793
189.77,0.684931,7.146018
189.78,0.673428,7.141229
189.79,0.662218,7.136426
189.8,0.651312,7.131609
189.81,0.64072,7.126778
189.82,0.630451,7.121936
189.83,0.620515,7.117081
189.84,0.61092,7.112214
189.85,0.601676,7.107336
189.86,0.59279,7.102447
189.87,0.58427,7.097548
189.88,0.576125,7.092639
189.89,0.568361,7.087721
189.9,0.560985,7.082795
189.91,0.554005,7.07786
189.92,0.547426,7.072917
189.93,0.541254,7.067967
189.94,0.535495,7.06301
189.95,0.530154,7.058047
189.96,0.525236,7.053078
189.97,0.520745,7.048103
189.98,0.516685,7.043124
189.99,0.513061,7.038141
190.0,0.509874,7.033153
190.01,0.507129,7.028163
190.02,0.504827,7.023169
190.03,0.502971,7.018174
190.04,0.501562,7.013176
190.05,0.500602,7.008177
190.06,0.500091,7.003178
190.07,0.50003,6.998178
190.08,0.500419,6.993178
190.09,0.501257,6.988179
190.1,0.502545,6.983181
190.11,0.50428,6.978185
190.12,0.506461,6.973191
190.13,0.509086,6.968199
190.14,0.512153,6.963211
190.15,0.515659,6.958227
190.16,0.519601,6.953246
190.17,0.523976,6.948271
190.18,0.528779,6.9433
190.19,0.534005,6.938335
190.2,0.539651,6.933377
190.21,0.545712,6.928425
190.22,0.552181,6.92348
190.23,0.559053,6.918542
190.24,0.566322,6.913613
190.25,0.573982,6.908693
190.26,0.582025,6.903782
190.27,0.590444,6.89888
190.28,0.599231,6.893989
190.29,0.608379,6.889108
190.3,0.61788,6.884238
190.31,0.627724,6.879379
190.32,0.637904,6.874533
190.33,0.648409,6.8697
190.34,0.659231,6.864879
190.35,0.670359,6.860072
190.36,0.681784,6.855279
190.37,0.693496,6.8505
190.38,0.705483,6.845736
190.39,0.717735,6.840988
190.4,0.730242,6.836256
190.41,0.742991,6.83154
190.42,0.755971,6.82684
190.43,0.769171,6.822159
190.44,0.782579,6.817495
190.45,0.796182,6.812849
190.46,0.809969,6.808222
190.47,0.823927,6.803614
190.48,0.838043,6.799025
190.49,0.852305,6.794457
190.5,0.8667,6.78991
190.51,0.881215,6.785383
190.52,0.895837,6.780878
190.53,0.910553,6.776395
190.54,0.925349,6.771934
190.55,0.940212,6.767496
190.56,0.955129,6.763081
190.57,0.970086,6.75869
190.58,0.985071,6.754323
190.59,1.000069,6.74998
190.6,1.015066,6.745663
190.61,1.03005,6.741371
190.62,1.045008,6.737105
190.63,1.059924,6.732865
190.64,1.074787,6.728652
190.65,1.089582,6.724466
190.66,1.104297,6.720307
190.67,1.118918,6.716177
190.68,1.133432,6.712075
190.69,1.147826,6.708001
190.7,1.162086,6.703957
190.71,1.176201,6.699943
190.72,1.190158,6.695958
190.73,1.203943,6.692004
190.74,1.217544,6.688081
190.75,1.23095,6.684189
190.76,1.244148,6.680328
190.77,1.257127,6.6765
190.78,1.269874,6.672703
190.79,1.282378,6.66894
190.8,1.294628,6.66521
190.81,1.306613,6.661513
190.82,1.318321,6.65785
190.83,1.329744,6.654221
190.84,1.34087,6.650626
190.85,1.351688,6.647067
190.86,1.362191,6.643543
190.87,1.372367,6.640055
190.88,1.382209,6.636602
190.89,1.391706,6.633186
190.9,1.400851,6.629807
190.91,1.409635,6.626465
190.92,1.418051,6.62316
190.93,1.42609,6.619892
190.94,1.433746,6.616663
190.95,1.441011,6.613472
190.96,1.44788,6.61032
190.97,1.454345,6.607206
190.98,1.460402,6.604132
190.99,1.466044,6.601098
191.0,1.471267,6.598103
191.01,1.476066,6.595149
191.02,1.480437,6.592235
191.03,1.484375,6.589362
191.04,1.487877,6.58653
191.05,1.49094,6.583739
191.06,1.493561,6.58099
191.07,1.495738,6.578283
191.08,1.497469,6.575618
191.09,1.498752,6.572995
191.1,1.499587,6.570415
191.11,1.499972,6.567878
191.12,1.499906,6.565385
191.13,1.499391,6.562934
191.14,1.498427,6.560528
191.15,1.497014,6.558165
191.16,1.495154,6.555847
191.17,1.492848,6.553573
191.18,1.490099,6.551343
191.19,1.486908,6.549159
191.2,1.48328,6.547019
191.21,1.479216,6.544925
191.22,1.474721,6.542877
191.23,1.469799,6.540874
191.24,1.464454,6.538917
191.25,1.458692,6.537006
191.26,1.452516,6.535141
191.27,1.445933,6.533323
191.28,1.438949,6.531552
191.29,1.43157,6.529827
191.3,1.423803,6.52815
191.31,1.415654,6.526519
191.32,1.407131,6.524936
191.33,1.398241,6.523401
191.34,1.388994,6.521913
191.35,1.379396,6.520473
191.36,1.369456,6.519081
191.37,1.359185,6.517737
191.38,1.34859,6.516441
191.39,1.337681,6.515193
191.4,1.326468,6.513994
191.41,1.314962,6.512844
191.42,1.303172,6.511742
191.43,1.29111,6.51069
191.44,1.278785,6.509686
191.45,1.266209,6.508731
191.46,1.253394,6.507825
191.47,1.240351,6.506969
191.48,1.227092,6.506161
191.49,1.213628,6.505404
191.5,1.199972,6.504695
191.51,1.186136,6.504036
191.52,1.172132,6.503427
191.53,1.157974,6.502868
191.54,1.143673,6.502358
191.55,1.129243,6.501898
191.56,1.114697,6.501487
191.57,1.100048,6.501127
191.58,1.085308,6.500816
191.59,1.070492,6.500556
191.6,1.055612,6.500345
191.61,1.040683,6.500184
191.62,1.025716,6.500074
191.63,1.010727,6.500013
191.64,0.995728,6.500002
191.65,0.980733,6.500041
191.66,0.965755,6.500131
191.67,0.950808,6.50027
191.68,0.935905,6.500459
191.69,0.921059,6.500698
191.7,0.906285,6.500987
191.71,0.891596,6.501326
191.72,0.877003,6.501715
191.73,0.862522,6.502154
191.74,0.848164,6.502642
191.75,0.833943,6.50318
191.76,0.819871,6.503768
191.77,0.805961,6.504406
191.78,0.792226,6.505093
191.79,0.778678,6.505829
191.8,0.765329,6.506615
191.81,0.752192,6.507451
191.82,0.739277,6.508335
191.83,0.726597,6.509269
191.84,0.714163,6.510252
191.85,0.701986,6.511283
191.86,0.690078,6.512364
191.87,0.678448,6.513493
191.88,0.667108,6.514671
191.89,0.656067,6.515898
191.9,0.645336,6.517173
191.91,0.634924,6.518496
191.92,0.624841,6.519868
191.93,0.615095,6.521287
191.94,0.605695,6.522755
191.95,0.596651,6.52427
191.96,0.587969,6.525832
191.97,0.579658,6.527442
191.98,0.571726,6.529099
191.99,0.564179,6.530804
192.0,0.557024,6.532555
192.01,0.550267,6.534353
192.02,0.543916,6.536198
192.03,0.537975,6.538089
192.04,0.532449,6.540026
192.05,0.527345,6.542009
192.06,0.522666,6.544038
192.07,0.518416,6.546113
192.08,0.5146,6.548233
192.09,0.511221,6.550398
192.1,0.508281,6.552608
192.11,0.505784,6.554863
192.12,0.503732,6.557162
192.13,0.502126,6.559506
192.14,0.500969,6.561893
192.15,0.50026,6.564325
192.16,0.500001,6.5668
192.17,0.500192,6.569318
192.18,0.500833,6.57188
192.19,0.501924,6.574484
192.2,0.503462,6.577131
192.21,0.505447,6.57982
192.22,0.507878,6.582551
192.23,0.510751,6.585324
192.24,0.514065,6.588138
192.25,0.517815,6.590993
192.26,0.522,6.59389
192.27,0.526615,6.596827
192.28,0.531656,6.599804
192.29,0.537119,6.602822
192.3,0.542998,6.605879
192.31,0.549288,6.608975
192.32,0.555984,6.612111
192.33,0.563079,6.615285
192.34,0.570568,6.618498
192.35,0.578443,6.621749
192.36,0.586697,6.625038
192.37,0.595324,6.628364
192.38,0.604315,6.631727
192.39,0.613661,6.635128
192.4,0.623356,6.638565
192.41,0.633389,6.642037
192.42,0.643752,6.645546
192.43,0.654436,6.64909
192.44,0.665431,6.65267
192.45,0.676727,6.656284
192.46,0.688314,6.659932
192.47,0.700181,6.663614
192.48,0.712318,6.66733
192.49,0.724714,6.67108
192.5,0.737358,6.674862
192.51,0.750238,6.678676
192.52,0.763343,6.682523
192.53,0.776661,6.686402
192.54,0.79018,6.690312
192.55,0.803888,6.694253
192.56,0.817772,6.698224
192.57,0.83182,6.702226
192.58,0.84602,6.706257
192.59,0.860358,6.710318
192.6,0.874822,6.714408
192.61,0.889398,6.718526
192.62,0.904074,6.722673
192.63,0.918837,6.726847
192.64,0.933672,6.731048
192.65,0.948567,6.735277
192.66,0.963508,6.739532
192.67,0.978483,6.743812
192.68,0.993476,6.748119
192.69,1.008475,6.752451
192.7,1.023467,6.756807
192.71,1.038438,6.761188
192.72,1.053374,6.765593
192.73,1.068262,6.770021
192.74,1.083089,6.774472
192.75,1.09784,6.778946
192.76,1.112504,6.783441
192.77,1.127067,6.787959
192.78,1.141515,6.792498
192.79,1.155836,6.797057
192.8,1.170016,6.801637
192.81,1.184044,6.806236
192.82,1.197906,6.810855
192.83,1.21159,6.815493
192.84,1.225083,6.820149
192.85,1.238374,6.824823
192.86,1.25145,6.829515
192.87,1.264301,6.834224
192.88,1.276913,6.838949
192.89,1.289276,6.843691
192.9,1.301378,6.848448
192.91,1.31321,6.85322
192.92,1.32476,6.858007
192.93,1.336017,6.862808
192.94,1.346972,6.867623
192.95,1.357615,6.872451
192.96,1.367935,6.877292
192.97,1.377925,6.882145
192.98,1.387575,6.88701
192.99,1.396876,6.891887
193.0,1.405819,6.896774
193.01,1.414398,6.901671
193.02,1.422603,6.906578
193.03,1.430429,6.911495
193.04,1.437866,6.91642
193.05,1.44491,6.921354
193.06,1.451554,6.926295
193.07,1.457791,6.931244
193.08,1.463616,6.9362
193.09,1.469024,6.941163
193.1,1.47401,6.946131
193.11,1.478569,6.951104
193.12,1.482697,6.956083
193.13,1.486391,6.961065
193.14,1.489648,6.966052
193.15,1.492464,6.971042
193.16,1.494836,6.976035
193.17,1.496763,6.98103
193.18,1.498244,6.986028
193.19,1.499275,6.991026
193.2,1.499858,6.996026
193.21,1.499991,7.001026
193.22,1.499673,7.006026
193.23,1.498906,7.011025
193.24,1.49769,7.016023
193.25,1.496026,7.02102
193.26,1.493916,7.026014
193.27,1.491362,7.031006
193.28,1.488365,7.035995
193.29,1.484928,7.04098
193.3,1.481055,7.045961
193.31,1.47675,7.050937
193.32,1.472015,7.055909
193.33,1.466855,7.060875
193.34,1.461276,7.065834
193.35,1.455281,7.070787
193.36,1.448876,7.075733
193.37,1.442068,7.080672
193.38,1.434862,7.085602
193.39,1.427264,7.090524
193.4,1.419282,7.095437
193.41,1.410922,7.10034
193.42,1.402193,7.105233
193.43,1.393102,7.110116
193.44,1.383657,7.114987
193.45,1.373866,7.119848
193.46,1.36374,7.124696
193.47,1.353286,7.129531
193.48,1.342514,7.134354
193.49,1.331433,7.139163
193.5,1.320055,7.143959
193.51,1.308388,7.14874
193.52,1.296444,7.153506
193.53,1.284233,7.158257
193.54,1.271767,7.162992
193.55,1.259055,7.16771
193.56,1.246111,7.172412
193.57,1.232945,7.177097
193.58,1.21957,7.181764
193.59,1.205997,7.186413
193.6,1.192238,7.191043
193.61,1.178307,7.195654
193.62,1.164215,7.200245
193.63,1.149975,7.204817
193.64,1.135601,7.209367
193.65,1.121104,7.213897
193.66,1.106498,7.218406
193.67,1.091797,7.222893
193.68,1.077013,7.227357
193.69,1.062159,7.231799
193.7,1.04725,7.236218
193.71,1.032298,7.240613
193.72,1.017317,7.244983
193.73,1.00232,7.24933
193.74,0.987322,7.253651
193.75,0.972335,7.257947
193.76,0.957372,7.262218
193.77,0.942448,7.266462
193.78,0.927576,7.270679
193.79,0.912769,7.27487
193.8,0.898041,7.279032
193.81,0.883404,7.283167
193.82,0.868872,7.287274
193.83,0.854458,7.291352
193.84,0.840175,7.295401
193.85,0.826036,7.29942
193.86,0.812054,7.303409
193.87,0.798241,7.307368
193.88,0.784609,7.311296
193.89,0.771171,7.315194
193.9,0.757939,7.319059
193.91,0.744925,7.322893
193.92,0.73214,7.326694
193.93,0.719597,7.330463
193.94,0.707306,7.334199
193.95,0.695278,7.337901
193.96,0.683524,7.341569
193.97,0.672056,7.345204
193.98,0.660882,7.348803
193.99,0.650014,7.352368
194.0,0.63946,7.355898
194.01,0.629231,7.359392
194.02,0.619336,7.36285
194.03,0.609783,7.366272
194.04,0.600582,7.369657
194.05,0.591739,7.373006
194.06,0.583265,7.376316
194.07,0.575165,7.37959
194.08,0.567448,7.382825
194.09,0.56012,7.386022
194.1,0.553187,7.389181
194.11,0.546657,7.3923
194.12,0.540535,7.395381
194.13,0.534826,7.398421
194.14,0.529536,7.401422
194.15,0.52467,7.404383
194.16,0.520231,7.407304
194.17,0.516224,7.410183
194.18,0.512652,7.413022
194.19,0.509519,7.415819
194.2,0.506827,7.418575
194.21,0.504579,7.421289
194.22,0.502777,7.423961
194.23,0.501422,7.42659
194.24,0.500516,7.429177
194.25,0.50006,7.431721
194.26,0.500053,7.434221
194.27,0.500496,7.436678
194.28,0.501389,7.439092
194.29,0.502731,7.441462
194.3,0.50452,7.443787
194.31,0.506755,7.446068
194.32,0.509434,7.448305
194.33,0.512554,7.450496
194.34,0.516113,7.452643
194.35,0.520108,7.454744
194.36,0.524534,7.4568
194.37,0.529388,7.45881
194.38,0.534666,7.460775
194.39,0.540363,7.462693
194.4,0.546473,7.464565
194.41,0.552991,7.46639
194.42,0.559912,7.468169
194.43,0.567228,7.469901
194.44,0.574935,7.471586
194.45,0.583023,7.473224
194.46,0.591487,7.474815
194.47,0.600319,7.476358
194.48,0.60951,7.477853
194.49,0.619053,7.479301
194.5,0.628938,7.480701
194.51,0.639157,7.482053
194.52,0.649702,7.483356
194.53,0.660561,7.484611
194.54,0.671726,7.485818
194.55,0.683186,7.486976
194.56,0.694931,7.488085
194.57,0.706951,7.489146
194.58,0.719235,7.490158
194.59,0.731771,7.49112
194.6,0.744549,7.492034
194.61,0.757557,7.492898
194.62,0.770782,7.493713
194.63,0.784215,7.494479
194.64,0.797841,7.495195
194.65,0.811649,7.495862
194.66,0.825627,7.496479
194.67,0.839761,7.497047
194.68,0.85404,7.497564
194.69,0.86845,7.498032
194.7,0.882979,7.498451
194.71,0.897613,7.498819
194.72,0.912339,7.499138
194.73,0.927144,7.499406
194.74,0.942014,7.499625
194.75,0.956937,7.499793
194.76,0.971898,7.499912
194.77,0.986885,7.499981
194.78,1.001883,7.5
194.79,1.01688,7.499968
194.8,1.031862,7.499887
194.81,1.046815,7.499756
194.82,1.061725,7.499575
194.83,1.076581,7.499343
194.84,1.091367,7.499062
194.85,1.106071,7.498731
194.86,1.12068,7.49835
194.87,1.13518,7.49792
194.88,1.149558,7.497439
194.89,1.163802,7.496909
194.9,1.177898,7.496329
194.91,1.191835,7.495699
194.92,1.205598,7.49502
194.93,1.219177,7.494291
194.94,1.232558,7.493513
194.95,1.24573,7.492686
194.96,1.258681,7.491809
194.97,1.2714,7.490883
194.98,1.283874,7.489908
194.99,1.296092,7.488884
195.0,1.308044,7.487811
195.01,1.319719,7.48669
195.02,1.331106,7.485519
195.03,1.342195,7.484301
195.04,1.352976,7.483033
195.05,1.363439,7.481718
195.06,1.373576,7.480354
195.07,1.383376,7.478942
195.08,1.392831,7.477482
195.09,1.401933,7.475975
195.1,1.410673,7.47442
195.11,1.419043,7.472817
195.12,1.427037,7.471168
195.13,1.434646,7.469471
195.14,1.441863,7.467727
195.15,1.448684,7.465936
195.16,1.4551,7.464099
195.17,1.461107,7.462216
195.18,1.466699,7.460286
195.19,1.47187,7.45831
195.2,1.476618,7.456288
195.21,1.480936,7.454221
195.22,1.484821,7.452108
195.23,1.488271,7.44995
195.24,1.49128,7.447747
195.25,1.493848,7.445499
195.26,1.495971,7.443207
195.27,1.497648,7.440871
195.28,1.498877,7.43849
195.29,1.499657,7.436065
195.3,1.499988,7.433597
195.31,1.499868,7.431086
195.32,1.499299,7.428531
195.33,1.49828,7.425934
195.34,1.496813,7.423294
195.35,1.494899,7.420611
195.36,1.492539,7.417887
195.37,1.489736,7.415121
195.38,1.486492,7.412313
195.39,1.482811,7.409464
195.4,1.478695,7.406574
195.41,1.474148,7.403644
195.42,1.469175,7.400673
195.43,1.463779,7.397662
195.44,1.457966,7.394611
195.45,1.451741,7.391521
195.46,1.44511,7.388391
195.47,1.438077,7.385223
195.48,1.430651,7.382016
195.49,1.422837,7.378771
195.5,1.414642,7.375489
195.51,1.406075,7.372168
195.52,1.397141,7.368811
195.53,1.387851,7.365416
195.54,1.378211,7.361985
195.55,1.368231,7.358518
195.56,1.35792,7.355015
195.57,1.347287,7.351476
195.58,1.336341,7.347903
195.59,1.325092,7.344294
195.6,1.313551,7.340651
195.61,1.301727,7.336974
195.62,1.289632,7.333264
195.63,1.277277,7.32952
195.64,1.264672,7.325743
195.65,1.251828,7.321933
195.66,1.238758,7.318091
195.67,1.225474,7.314218
195.68,1.211986,7.310313
195.69,1.198307,7.306377
195.7,1.18445,7.30241
195.71,1.170428,7.298414
195.72,1.156251,7.294387
195.73,1.141934,7.290331
195.74,1.12749,7.286246
195.75,1.11293,7.282132
195.76,1.098269,7.27799
195.77,1.08352,7.27382
195.78,1.068695,7.269623
195.79,1.053809,7.265399
195.8,1.038874,7.261148
195.81,1.023904,7.256871
195.82,1.008913,7.252569
195.83,0.993913,7.248241
195.84,0.978919,7.243888
195.85,0.963944,7.239511
